Ag thin film LP300
nm
NK
300	1.51294414	0.713309223
305	1.41012588	0.61448513
310	1.27520573	0.519335392
315	1.09913986	0.434934378
320	0.866201301	0.377236798
325	0.552941829	0.401128302
330	0.273661263	0.637690802
335	0.209272373	0.890371495
340	0.199091875	1.04958484
345	0.189471549	1.16454994
350	0.172681553	1.25910109
355	0.150475518	1.34699325
360	0.128213079	1.43392835
365	0.10995663	1.51991113
370	0.096750997	1.60301629
375	0.0876381117	1.68189445
380	0.0811703743	1.75632111
385	0.0762231015	1.82677084
390	0.0721403917	1.89391937
395	0.0686018183	1.95837791
400	0.0654657545	2.02062037
405	0.0626692724	2.08099721
410	0.0601794979	2.139769
415	0.0579738606	2.19713488
420	0.0560330927	2.25325193
425	0.0543390349	2.30824756
430	0.0528740656	2.36222746
435	0.0516210385	2.41528102
440	0.0505633665	2.46748497
445	0.0496851329	2.5189061
450	0.0489711937	2.56960317
455	0.0484072564	2.6196284
460	0.0479799331	2.66902856
465	0.0476767685	2.71784586
470	0.0474862465	2.76611857
475	0.0473977774	2.8138816
480	0.0474016714	2.86116691
485	0.047489101	2.90800385
490	0.0476520558	2.95441946
495	0.0478832914	3.0004387
500	0.0481762769	3.04608464
505	0.0485251402	3.0913787
510	0.0489246141	3.13634071
515	0.0493699842	3.18098912
520	0.0498570386	3.22534106
525	0.05038202	3.26941252
530	0.0509415817	3.31321835
535	0.051532746	3.35677242
540	0.052152866	3.40008769
545	0.0527995914	3.44317624
550	0.053470836	3.48604936
555	0.0541647492	3.52871762
560	0.0548796904	3.57119092
565	0.0556142051	3.61347852
570	0.0563670042	3.65558911
575	0.0571369453	3.69753083
580	0.0579230157	3.73931133
585	0.0587243179	3.78093781
590	0.0595400561	3.822417
595	0.0603695244	3.86375529
600	0.0612120964	3.90495864
605	0.0620672161	3.9460327
610	0.0629343898	3.98698279
615	0.0638131783	4.02781394
620	0.0647031915	4.06853088
625	0.0656040816	4.1091381
630	0.0665155393	4.14963983
635	0.0674372884	4.1900401
640	0.0683690827	4.2303427
645	0.0693107022	4.27055123
650	0.0702619499	4.31066913
655	0.0712226499	4.35069962
660	0.0721926441	4.39064581
665	0.0731717908	4.43051062
670	0.0741599627	4.47029684
675	0.0751570453	4.51000712
680	0.0761629353	4.54964401
685	0.0771775397	4.58920989
690	0.0782007743	4.62870709
695	0.079232563	4.66813779
700	0.0802728369	4.70750409
705	0.0813215334	4.746808
710	0.0823785956	4.78605142
715	0.0834439718	4.8252362
720	0.0845176147	4.86436408
725	0.0855994812	4.90343675
730	0.086689532	4.94245581
735	0.0877877308	4.98142281
740	0.0888940446	5.02033924
745	0.0900084428	5.0592065
750	0.0911308973	5.09802598
755	0.0922613822	5.13679897
760	0.0933998737	5.17552674
765	0.0945463496	5.21421049
770	0.0957007893	5.2528514
775	0.0968631737	5.29145059
780	0.0980334852	5.33000914
785	0.0992117072	5.36852808
790	0.100397824	5.40700842
795	0.101591822	5.44545112
